Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
commons-lang,org.apache.commons.lang3.text,StrLookup,3,0,5,4,93,5,2,0,1.0,2,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/StrLookup.java,23
commons-lang,org.apache.commons.lang3.text,StrLookup.MapStrLookup,1,0,0,0,32,0,0,1,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/StrLookup.java,133
commons-lang,org.apache.commons.lang3.text,StrLookup.SystemPropertiesStrLookup,0,0,0,0,11,0,0,1,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/StrLookup.java,175
commons-lang,org.apache.commons.lang3.text.translate,OctalUnescaperTest,0,0,1,1,44,1,0,0,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/translate/OctalUnescaperTest.java,25
commons-lang,org.apache.commons.lang3.text.translate,LookupTranslatorTest,0,0,2,2,19,2,0,0,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/translate/LookupTranslatorTest.java,28
commons-lang,org.apache.commons.lang3.text.translate,UnicodeEscaperTest,0,0,3,3,23,3,0,0,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/translate/UnicodeEscaperTest.java,25
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnpairedSurrogateRemoverTest,2,0,2,2,17,2,0,0,0.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/translate/UnicodeUnpairedSurrogateRemoverTest.java,29
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityEscaperTest,0,0,4,4,30,4,0,0,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/translate/NumericEntityEscaperTest.java,25
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnescaperTest,0,0,3,3,21,3,0,0,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/translate/UnicodeUnescaperTest.java,26
commons-lang,org.apache.commons.lang3.text.translate,EntityArraysTest,0,0,3,3,36,7,0,0,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/translate/EntityArraysTest.java,28
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityUnescaperTest,0,0,3,3,34,3,0,0,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaperTest.java,26
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityUnescaper,1,0,3,3,94,13,0,1,0.0,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,25
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityUnescaper.OPTION,0,0,0,0,13,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,39
commons-lang,org.apache.commons.lang3.text.translate,AggregateTranslator,1,0,2,2,27,4,0,1,0.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/AggregateTranslator.java,24
commons-lang,org.apache.commons.lang3.text.translate,CharSequenceTranslator,1,0,5,5,87,12,8,0,0.6,5,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,26
commons-lang,org.apache.commons.lang3.text.translate,OctalUnescaper,0,0,3,1,45,6,0,1,-1.0,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/OctalUnescaper.java,22
commons-lang,org.apache.commons.lang3.text.translate,JavaUnicodeEscaper,0,0,6,5,59,6,0,3,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/JavaUnicodeEscaper.java,19
commons-lang,org.apache.commons.lang3.text.translate,LookupTranslator,4,0,2,2,56,10,0,1,0.0,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java,24
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnescaper,0,0,1,1,34,5,0,1,-1.0,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/UnicodeUnescaper.java,22
commons-lang,org.apache.commons.lang3.text.translate,UnescapeUtils,0,0,5,5,37,5,0,0,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/UnescapeUtils.java,3
commons-lang,org.apache.commons.lang3.text.translate,UnicodeEscaper,3,0,8,6,94,12,1,2,0.25,1,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/UnicodeEscaper.java,22
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnpairedSurrogateRemover,0,0,1,1,12,1,0,2,-1.0,1,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/UnicodeUnpairedSurrogateRemover.java,22
commons-lang,org.apache.commons.lang3.text.translate,EntityArrays,10,0,1,1,30,2,0,0,0.0,2,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/EntityArrays.java,19
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityEscaper,3,0,7,6,78,10,0,2,0.2857142857142857,2,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityEscaper.java,22
commons-lang,org.apache.commons.lang3.text.translate,CodePointTranslator,0,0,2,2,23,2,3,1,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/CodePointTranslator.java,22
commons-lang,org.apache.commons.lang3.text.translate,EscapeUitls,0,0,5,5,37,5,0,0,-1.0,1,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/main/java/org/apache/commons/lang3/text/translate/EscapeUitls.java,3
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderIncludeTest,11,0,23,20,147,27,0,0,0.0,0,2,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderIncludeTest.java,32
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderIncludeTest.TestFeature,5,0,0,0,7,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderIncludeTest.java,34
commons-lang,org.apache.commons.lang3.builder,StandardToStringStyleTest,3,0,22,22,151,22,0,0,0.5454545454545454,0,3,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/StandardToStringStyleTest.java,32
commons-lang,org.apache.commons.lang3.builder,ShortPrefixToStringStyleTest,2,0,13,13,96,13,0,0,0.3076923076923077,0,2,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ShortPrefixToStringStyleTest.java,30
commons-lang,org.apache.commons.lang3.builder,ToStringStyleTest,4,0,12,12,85,12,0,0,1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringStyleTest.java,24
commons-lang,org.apache.commons.lang3.builder,ToStringStyleTest.ToStringStyleImpl,1,0,0,0,3,0,0,1,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringStyleTest.java,29
commons-lang,org.apache.commons.lang3.builder,ToStringStyleTest.Person,3,0,0,0,17,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringStyleTest.java,118
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderExcludeNullValuesTest,8,0,5,5,100,5,0,0,0.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderExcludeNullValuesTest.java,26
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderExcludeNullValuesTest.TestFixture,2,0,0,0,8,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderExcludeNullValuesTest.java,28
commons-lang,org.apache.commons.lang3.builder,NoFieldNamesToStringStyleTest,2,0,13,13,96,13,0,0,0.3076923076923077,0,2,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/NoFieldNamesToStringStyleTest.java,30
commons-lang,org.apache.commons.lang3.builder,DiffBuilderTest,20,0,33,33,330,33,0,0,0.7272727272727273,0,5,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/DiffBuilderTest.java,34
commons-lang,org.apache.commons.lang3.builder,DiffBuilderTest.TypeTestClass,19,0,0,0,30,0,0,1,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/DiffBuilderTest.java,39
commons-lang,org.apache.commons.lang3.builder,NoClassNameToStringStyleTest,1,0,13,13,94,13,0,0,0.3076923076923077,0,2,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/NoClassNameToStringStyleTest.java,30
commons-lang,org.apache.commons.lang3.builder,DiffResultTest,4,0,10,10,80,11,0,0,0.2,0,4,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/DiffResultTest.java,29
commons-lang,org.apache.commons.lang3.builder,DiffResultTest.SimpleClass,1,0,0,0,12,0,0,1,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/DiffResultTest.java,38
commons-lang,org.apache.commons.lang3.builder,DiffResultTest.EmptyClass,0,0,0,0,2,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/DiffResultTest.java,57
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest,22,0,59,57,1068,81,0,0,0.9661016949152542,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,35
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestObject,1,0,0,0,30,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,41
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestSubObject,1,0,0,0,32,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,81
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestEmptySubObject,0,0,0,0,5,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,123
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestTSubObject,1,0,0,0,7,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,129
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestTTSubObject,1,0,0,0,7,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,139
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestTTLeafObject,1,0,0,0,7,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,149
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestTSubObject2,1,0,0,0,12,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,159
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestRecursiveGenericObject,1,0,0,0,9,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,175
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestRecursiveObject,3,0,0,0,18,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,188
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestRecursiveInnerObject,1,0,0,0,9,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,213
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestRecursiveCycleObject,2,0,0,0,21,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,225
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestACanEqualB,1,0,0,0,24,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,1135
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestBCanEqualA,1,0,0,0,24,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,1166
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestObjectWithMultipleFields,3,0,0,0,10,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,1266
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestObjectReference,2,0,0,0,13,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,1310
commons-lang,org.apache.commons.lang3.builder,EqualsBuilderTest.TestObjectEqualsExclude,2,0,0,0,14,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,1353
commons-lang,org.apache.commons.lang3.builder,MultiLineToStringStyleTest,2,0,13,13,96,13,0,0,0.3076923076923077,0,2,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/MultiLineToStringStyleTest.java,30
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderConcurrencyTest,3,0,4,3,58,7,0,0,0.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderConcurrencyTest.java,39
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderConcurrencyTest.CollectionHolder,1,0,0,0,6,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderConcurrencyTest.java,55
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderExcludeWithAnnotationTest,6,0,1,1,20,1,0,0,0.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderExcludeWithAnnotationTest.java,27
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderExcludeWithAnnotationTest.TestFixture,2,0,0,0,4,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderExcludeWithAnnotationTest.java,32
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderMutateInspectConcurrencyTest,6,0,1,1,63,3,0,0,0.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderMutateInspectConcurrencyTest.java,27
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderMutateInspectConcurrencyTest.TestFixture,3,0,0,0,18,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderMutateInspectConcurrencyTest.java,40
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderMutateInspectConcurrencyTest.MutatingClient,2,0,0,0,15,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderMutateInspectConcurrencyTest.java,62
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderMutateInspectConcurrencyTest.InspectingClient,1,0,0,0,9,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderMutateInspectConcurrencyTest.java,80
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest,7,0,10,10,104,10,0,0,0.4,0,2,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/RecursiveToStringStyleTest.java,29
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest.Person,4,0,0,0,18,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/RecursiveToStringStyleTest.java,134
commons-lang,org.apache.commons.lang3.builder,RecursiveToStringStyleTest.Job,1,0,0,0,6,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/RecursiveToStringStyleTest.java,156
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderExcludeTest,6,0,14,11,75,14,0,0,0.0,0,2,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderExcludeTest.java,31
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderExcludeTest.TestFixture,2,0,0,0,4,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderExcludeTest.java,35
commons-lang,org.apache.commons.lang3.builder,ReflectionDiffBuilderTest,25,0,11,11,118,11,0,0,0.7272727272727273,0,3,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,25
commons-lang,org.apache.commons.lang3.builder,ReflectionDiffBuilderTest.TypeTestClass,23,0,0,0,34,0,0,1,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,29
commons-lang,org.apache.commons.lang3.builder,ReflectionDiffBuilderTest.TypeTestChildClass,1,0,0,0,3,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,73
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderSummaryTest,2,0,1,1,7,1,0,0,0.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderSummaryTest.java,24
commons-lang,org.apache.commons.lang3.builder,ReflectionToStringBuilderTest,0,0,1,1,5,1,0,0,-1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ReflectionToStringBuilderTest.java,24
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest,12,0,46,46,431,46,0,0,1.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,28
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest.ReflectionTestCycleA,1,0,0,0,9,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,33
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest.ReflectionTestCycleB,1,0,0,0,9,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,45
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest.TestObject,1,0,0,0,25,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,57
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest.TestObjectHashCodeExclude,2,0,0,0,14,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,90
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest.TestObjectHashCodeExclude2,2,0,0,0,14,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,109
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest.TestObjectWithMultipleFields,3,0,0,0,10,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,129
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderTest.TestSubObject,2,0,0,0,25,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,146
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest,28,0,98,97,874,101,0,0,0.10204081632653061,0,3,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,31
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.ReflectionTestFixtureA,2,0,0,0,4,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,344
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.ReflectionTestFixtureB,2,0,0,0,4,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,351
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.Outer,1,0,0,0,11,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,364
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.Inner,0,0,0,0,5,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,366
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.ReflectionTestCycleA,1,0,0,0,9,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,431
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.ReflectionTestCycleB,1,0,0,0,9,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,443
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.SimpleReflectionTestFixture,1,0,0,0,14,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,455
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.SelfInstanceVarReflectionTestFixture,1,0,0,0,9,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,474
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.SelfInstanceTwoVarsReflectionTestFixture,2,0,0,0,13,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,488
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.ObjectCycle,1,0,0,0,6,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,1117
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.ReflectionStaticFieldsFixture,8,0,0,0,13,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,1235
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.SimpleReflectionStaticFieldsFixture,2,0,0,0,7,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,1249
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.InheritedReflectionStaticFieldsFixture,2,0,0,0,7,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,1257
commons-lang,org.apache.commons.lang3.builder,ToStringBuilderTest.MultiLineTestObject,1,0,0,0,9,0,0,0,-1.0,0,0,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/ToStringBuilderTest.java,1271
commons-lang,org.apache.commons.lang3.builder,HashCodeBuilderAndEqualsBuilderTest,10,0,7,4,79,8,0,0,0.0,0,1,/Users/sachitsingh/git/3130/DesigniteJava/../../commons-lang/src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderAndEqualsBuilderTest.java,24
